index,movie_id,movie_name,genres,overview,original_language
114,196,回到未來3,"[{'id': 12, 'name': '冒险'}, {'id': 35, 'name': '喜剧'}, {'id': 878, 'name': '科幻'}]",馬帝與怪博士三度展開刺激驚險的時光旅行！一日，馬帝接到了怪博士從100年前寫來的信，信中表示他目前身處1885年的美國西部，過著平靜的生活。但是，馬帝發現怪博士在寫完這封信不久後，就被壞人射殺身亡了，為了拯救老友的性命，他必須乘坐時光機器，及時回到怪博士還未被射殺前，預先警告他。當馬帝到了1885年時，發現怪博士愛上了西部小鎮上的一個女人克萊拉（瑪麗史汀柏格飾），樂不思蜀，非常不情願的答應與馬帝回到1985年。當他們登上時光機器後，一陣閃電意外的將怪博士又送回了1885年，而馬帝卻被困在1955年！雪上加霜的是，時光機器的油料不足，僅夠一次的旅程......眼看老友的命在旦夕，馬帝應該利用最後的油，回到1985年與家人團聚呢？還是回到1885年，拯救怪博士的性命呢？,en
115,197,梅爾吉勃遜之英雄本色,"[{'id': 28, 'name': '动作'}, {'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}, {'id': 10752, 'name': '战争'}]",本片是根據十三世紀末的真實歷史事蹟改編而成。威廉華勒士遠離家園多年後在重返蘇格蘭時‧蘇格蘭王艾德華一世駕崩，艾德華一世雖有一子，但卻不成材，艾德華在駕崩前曾囑咐公主伊莎貝拉找一位賢能之士繼任。此時，英格蘭卻趁蘇格蘭王位懸虛的時機，擬以強大的兵力奪取蘇格蘭的政權。威廉華勒士本是因為青梅竹馬的愛人而歸國，他眼見摯愛的人即將受到生死的威脅，於是毅然組織訓練蘇格蘭群龍無首、怯懦無綱紀的武士們。在華勒士英明的領導下，這群武士們團結合作，終於一舉打敗大批英軍。這場驚天竻地的戰役，在歷史上留下了永垂不朽的一頁。★78屆奧斯卡最佳影片、導演、攝影、化妝、音效剪輯,en
116,198,你逃我也逃,"[{'id': 35, 'name': '喜剧'}, {'id': 10752, 'name': '战争'}]",波蘭華沙有一個劇團，其中有一名演員Bronski極其擅長模仿德國納粹領袖希特勒。MariaTura和JosephTura是劇團裡的一對夫妻，劇團最近正在上演《哈姆雷特》。演出間隙，Maria收到了一束鮮花，來自一個年輕的飛行員StanislavSobinski，趁著Joseph在舞台上念著名台詞「tobeornottobe」的時候，她安排Sobinski進了後台，兩人情愫暗生。然而不久後，納粹侵略波蘭，Sobinski只能前往作戰。Sobinski所在隊伍的領導是Siletsky教授，Sobinski想讓Siletsky幫忙帶封信給Maria，然而Siletsky卻連著名女演員Maria都不認識，於是Sobinski開始對Siletsky產生了懷疑。Sobinski為了追蹤Siletsky又回到華沙。而另一方面，Maria卻被兩個納粹士兵帶去見Siletsky，Siletsky對Maria也是心生愛慕，更希望Maria成為納粹在波蘭的間諜。Maria藉故逃回家，卻在家中意外的碰到了Sobinski和她的丈夫Josef，這段三角關係該如何收場，他們又要如何聯手對抗納粹？,en
117,199,星艦奇航記8：戰鬥巡航,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 53, 'name': '惊悚'}]",本片延續自歷史悠久的星艦系列影集，在電影版中，畢凱艦長率領新的企業號再度出發，這次的任務是要阻撓半人半機械的凶猛博格人毀滅地球。本片由影集「銀河飛龍」原班人馬演出，以更刺激的聲光效果，將星艦精神原汁原味呈現在大螢幕上。,en
118,200,星艦奇航記9：星際叛變,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 53, 'name': '惊悚'}]",企業號艦長瑞克接到訊息說戴塔中尉在巴庫星球被挾持當人質後，他的第一個反應是前去救戴塔。沒想到當瑞克艦長深入調查後，才發現巴庫星人雖然看似年輕，但事實上都已超過三百歲了，因為巴庫星球外圍有種特殊的放射線，能夠不斷重組基因結構，令人長生不老，但也因而引起面臨老化危機之瑟納星人的覬覦...瑟納人的首領魯阿弗（莫瑞亞伯拉罕）假藉文化訪查之名領軍攻入巴庫星，企圖將巴庫星人殺光、佔領巴庫星，認為此舉違反了星際間公約的畢凱艦長馬上將此事上報星際聯邦，沒想到其實杜爾迪司令與總部早已知情，並暗中參與這項陰謀，於是杜爾迪不理會畢凱的抗議，並下令企業號立即撤返，不得干預！此時，畢凱艦長面臨了兩難的局面：若遵從星際聯邦的命令遣返，便違背了當初加入艦隊時立下捍衛正義的誓言；反之，他則必須放棄自己的前途和一切，好投入這場保護少數弱小民族的聖戰！,en
119,201,星艦奇航記10：星戰啟示錄,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 53, 'name': '惊悚'}]",星戰系列電影第十集，經過多年來縱橫浩瀚宇宙的星際旅程，以及為了維護和平並促進人類及外星人友好關係，執行過無數次重大任務之後，企業號星艦光頭艦長畢凱和他的艦員就像是一個大家庭，已經建立起深厚的感情，他也像是一個大家長看著這些年輕的星艦成員逐漸成長。但是天下沒有不散的宴席，畢凱長久以來的副手企業號星艦副艦長瑞克準備迎娶星異顧問荻娜，並且扶正為泰坦號星艦的艦長。當企業號成員參加瑞克的婚禮之後，從他的家鄉阿拉斯加州啟程航向荻娜的家鄉貝塔茲星，準備在那裡舉行第二場婚禮時，工程師鷹眼偵測到鄰近的寇拉洛斯ＩＩＩ號星上發出異常的電磁訊號，他們派人搜索後找到一名機器人，並發現他很有可能是企業號科學官百科的前身。這時企業號繼續航向貝塔茲星，但是畢凱卻收到珍葳上將的信息，告知他星艦聯邦的宿敵羅慕倫人發生一場政變，新任帝國總督想和星戰聯邦進行和談，而企業號是離中立區最近的星艦，於是畢凱必須率領艦員前往試探帝國總督的誠意。當畢凱見到羅慕倫帝國新任總督時大吃一驚，因為他並不是羅慕倫人，而是來自羅慕倫星的姊妹星雷摩斯星，更令人意外的是，這位名叫辛宗的領導者既不是羅慕倫人也不是雷摩斯人，他竟然是畢凱的複製人！多年前一位羅慕倫將軍為了對付星艦聯邦，於是製造出畢凱的複製人，想要偷天換日取代真正的畢凱艦長，藉此瓦解敵方勢力。但是這個陰謀早在多年前就遭到反對，而辛宗也被放逐到雷摩斯星的雙鋰礦區。儘管遭到放逐，辛宗仍然不放棄希望，他受到謎一般的雷摩斯星總督庇護，並受到他的栽培，權力與力量與日俱增，甚至成功發起政變，奪下羅慕倫星的軍事政權，成為新任的帝國總督。雖然辛宗一再向畢凱保證羅慕倫人進行和談的決心和誠意，但他是真的想和星艦聯邦結盟嗎？辛宗擁有一項力量強大無比的武器，足以摧毀企業號星艦及艦員，他甚至能夠毀滅地球，他對畢凱的怨恨更燃起他的敵意，而畢凱也遭遇到他這一生最致命可怕的敵人。,en
120,204,恐懼的代價,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}, {'id': 12, 'name': '冒险'}]",故事發生在南美洲的某個小鎮。位於當地的一家美國公司——南方石油公司（SOC）旗下的油井爆炸，需硝酸甘油來滅火，於是派了馬里歐、鄧巴、老喬、魯吉等四人，以卡車運送這些危險物質，一路上危機重重，而這四人在生與死的重要關頭穿梭著。最後只有馬里歐一人抵達油廠，並獲得了四千元獎金，然而興奮過度的馬里歐，在彎道上一路蛇行而過，結果發生了一失足而墜谷而亡的慘劇。,fr
121,205,盧安達飯店,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}, {'id': 10752, 'name': '战争'}]",《盧安達飯店》驚天地、泣鬼神的100天…《以父之名》編導泰瑞喬治的作品。這是一個真實的故事。12年前，盧安達境內胡圖人（Hutu）以消滅圖西人（Tutsi）為由，展開了極恐怖的種族大屠殺，不論男女老幼一律屠殺，非做到種族滅絕不可。此事件雖然震驚了全世界，當時卻沒有任何國家伸出援手，坐視屠殺不顧乃至最後結果慘絕人寰：在長達100天的屠殺中，竟將近有100萬人被殺害，並造成10萬名兒童成為無家可歸的孤兒。《盧安達飯店》由真人真事所改編，敘述在這場盧安達內戰期間，一名飯店經理不顧個人生死安危，冒險搶救了上千名無助難民的感人故事。故事主角保羅（唐其鐸飾）在一家觀光飯店擔任經理，與一些歐美政軍人士頗為交好。保羅本身是胡圖族人，他的妻子、親戚及鄰居則幾乎全是圖西族人，為避免大家遭此浩劫，他安排眾人避難於飯店中，其中包括神職人員及孤兒。一開始保羅向西方國家尋求援助，但在四處碰壁、瀕臨絕望後，他展開自力救濟，極盡所能運用關係向外界求援，並強調：「我們住在四星級飯店，我們有錢，這裡不是難民營！」保羅運用了他的外交手腕和人脈，加以大量金錢疏通，竭力為大家尋求資源及庇護，並不顧個人生死安危，冒險搶救了無數難民…。,en
122,207,春風化雨,"[{'id': 18, 'name': '剧情'}]",羅賓威廉斯（RobinWilliams）的代表作之一。他飾演基頓老師，回到母校教授他所喜愛的英國文學。第一堂課，他發現學生不愛上英文課，於是他發出驚人之語──把課本撕掉！並率先以身作法，錯愕的學生，瞪大眼睛看著這個新科老師的怪異之舉，有的人高興的跟著他撕課本，有的人則不以為然……他活潑的教學方式，讓他的學生以不同的角度重新體驗文學的樂趣。而那群被啟發的同學們，開始追尋自己的天空，甚至校法自己前前前學長，組織「死詩人詩社」摸黑出去朗詩、寫詩……校方一直對基頓老師的教學方式有所爭議，後來，基頓班上的同學自殺，終於讓整個教學事件爆發到最高點……基頓老師對於自己的愛徒自殺，也感到非常的傷心難過，也使得他對自己一向認為是正確的觀念起了質疑，他最後決定難開學校，可是愛戴他的學生卻非常捨不得他走，想跟校方說明，讓基頓老師留下來……,en
123,213,北西北,"[{'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}]",希區考克（AlfredHitchcock）經典之作。羅傑（CaryGrant飾）是個平凡的廣告商人，最近卻莫名其妙的惹了一身的麻煩——他被別人錯認成一名叫「凱普林」的人，還人灌醉放進車中，意圖造成車毀人亡，命大的羅傑卻順利逃過這一劫。這個離奇的經歷讓羅傑又後怕又好奇，為了證明自己的清白，他非要找出真正的「凱普林」不可。噩運在糾纏羅傑。他一路設法擺脫追殺，一邊千里追蹤凱普林的線索。他跳上了一趟開往芝加哥的列車，車上巧遇嬌娃坎多（EvaMarieSaint飾），願意助他一臂之力。眼看就快可以約見凱普林，事情卻又起了波瀾——他不但沒有見到凱普林，還隨之陷入了又一場危機當中。真相越來越撲朔迷離，拉什莫山的總統雕像，也成了一場生死搏鬥的大舞台。,en
124,214,奪魂鋸3,"[{'id': 27, 'name': '恐怖'}, {'id': 53, 'name': '惊悚'}, {'id': 80, 'name': '犯罪'}]",當警方正企圖逮捕拼圖殺人狂歸案之際，女醫生蓮恩戴倫（貝海兒舒米克飾）卻未警覺自己將成為下個死亡遊戲的目標。某晚當蓮恩從醫院下班時，慘遭拼圖殺人狂（托賓貝爾飾）綁架，她醒來時發現自己被綑綁在一間廢棄的空屋裡頭，除此之外還有另外一名被害男子傑夫（安格斯麥菲恩飾）；此時拼圖殺人狂已經面臨瀕死邊緣，蓮恩被告知她必須讓拼圖殺人狂活下去，否則她和傑夫必須得死，在拼圖殺人狂微弱心跳限時內，心急如焚的蓮恩設法讓拼圖殺人狂存活，但她萬萬沒想到，拼圖殺人狂暗地裡其實還有更可怕的殺人計畫……。,en
125,215,奪魂鋸2,"[{'id': 27, 'name': '恐怖'}]",影史最狡猾的殺人狂又回來了，這次將再度教訓不愛惜生命的人們……當殘暴血腥的謀殺案件告一段落後，警探艾瑞克馬森（東尼瓦伯格飾）預感嗜血的變態殺人狂將再次捲土重來大開殺戒，而艾瑞克的猜測果然應驗，這次冷血殺人狂將再度玩他新設計的殺人遊戲，他將八個毫無關連的陌生人，包括了魯莽易怒的商人蓋斯（東尼拿坡飾）、首集曾逃過殺人狂毒手的艾曼達（薛妮史密斯飾）、冷靜求生的中年人賽維爾（法藍奇吉飾）、神經質受驚的蘿拉（碧佛莉蜜雪兒飾）、藏有秘密的歐比（提姆伯德飾）、睿智明理的強納司（葛連普魯曼飾）、美麗頑固的愛狄絲（艾曼紐瓦吉兒飾）以及艾瑞克馬森的兒子丹尼爾（艾瑞克克努德森飾）關在同一間密室裡。密室裡不僅各處都有出乎意料的致命機關，另外更不斷地排放神經毒氣，八個人必須在吸入過多的致命毒氣以前找到出口活命，否則將無法重見天日……。,en
126,216,恐懼吞噬心靈,"[{'id': 10749, 'name': '爱情'}, {'id': 18, 'name': '剧情'}]",艾米（BrigitteMira飾）是一名60歲的清潔女工，辛苦工作的她拿著微薄的工資，生活很是清貧。機緣巧合之下，她結識了40歲的阿里（ElHedibenSalem飾），他們一起跳了一支舞後阿里提出送艾米回家。夜深了，阿里錯過了末班車，只得在艾米家留宿。兩個孤獨寂寞的人相見恨晚，秉燭夜談，當艾米為此感到深深的疑慮時，阿里只是淡淡的安慰了她。果不其然，艾米留宿男人的事情很快傳遍了大街小巷，鄰居同事的指指戳戳教她如坐針氈，無奈的她只得編撰了一個謊言，她說阿里是她的未婚夫。這門婚事毫不意外的遭到了所有人的反對，大家盡己所能的排擠、詆毀這對夫妻，這使得他們決定外出旅行避避風頭。回來後兩人的境遇有所好轉，並不是街坊鄰居接納了他們，而是因為他們有了新的排擠物件。沒有了外界的壓力，艾米和阿里的感情卻又因為內部的矛盾而產生了裂痕。,de
